incident,cause,text,xw_element,llm_cause_category,llm_psm_element,llm_confidence,llm_passes_agreed,llm_reason
SS-225-20130707-1830,3,Failure to prepare a revised permit once the actual wellbore conditions were discovered. This includes failure to involve the professional engineer in the procedure change. An effective Management of Change (MOC) program could have prevented this incident. -,,Management Systems,12,high,3,"Failure to prepare a revised permit once actual wellbore conditions were discovered, with explicit reference to 'An effective Management of Change (MOC) program could have prevented this incident.'"
SS-225-20130707-1830,4,"Failure to notify BSEE, as required casing pressure tests could not be run",,,,low,0,no parseable response
SS-225-20130707-1830,5,"Failure to notify BSEE when the CTU in the permit conditions of approval, when as permitted. - moved on location.",,Communication,5,high,3,Failure to notify BSEE when the CTU moved on location represents a failure to communicate with external stakeholders (regulatory authority) as required by permit conditions.
SS-225-20130707-1830,6,"Failure to confirm pressure integrity Held 300 psi external on June 27, 2013.",,Work Environment,17,high,3,Failure to confirm pressure integrity indicates a work control or task execution failure where a required verification step was not performed before the equipment held 300 psi external pressure.
SS-225-20130707-1830,7,Failure of ERT and each contractor to of production casing before pulling the plug. perform site specific hazard analysis and conduct JSA/Safety meetings based on site specific conditions. -,,Management Systems,6,high,3,Failure to perform site specific hazard analysis and conduct JSA/Safety meetings based on site specific conditions indicates hazards were not identified for the particular operational context.
SS-225-20130707-1830,8,Complacency; the abandonment crew had dealt with many other wells without encountering pressure below unexpected plugs. -,,Management Systems,6,high,3,"Complacency arose from failure to identify that this well presented a different hazard—'pressure below unexpected plugs'—despite prior experience with other wells, indicating inadequate hazard identification and risk assessment for the specific well conditions."
SS-225-20130707-1830,9,"Lack of communication between all parties involved including contractor to contractor, contractors and company men, company men and ERT staff, ERT and BSEE. -",,Communication,10,high,3,"Lack of communication between contractor to contractor, contractors and company men, company men and ERT staff indicates failure in management of operational interfaces where multiple parties must coordinate."
SS-225-20130707-1830,10,"Lack of clear supervisory authority; in the days prior to the incident the Production Engineer says he was having personal problems that distracted him from the project and had asked the Production Engineer Manager for ERT to help oversee the project. The Production Engineering Manager says he did not realize that Production Engineer needed help and was not really watching the project. The field personnel were sending in reports, apparently without response, and proceeding ahead without further direction.",,Supervision,1,high,3,Lack of clear supervisory authority and management oversight; Production Engineer Manager 'did not realize that Production Engineer needed help and was not really watching the project' while field personnel sent reports 'apparently without response' and proceeded without direction.
SS-225-20130707-1830,11,Lack of SEMS involvement with abandonment,,Management Systems,1,high,3,Lack of SEMS involvement indicates failure of leadership commitment and responsibility to ensure the Safety and Environmental Management System was applied to abandonment operations
SS-229-20150618-1500,1,"A. Information from Ankor's Employee Health, Safety, and Environmental Handbook states: -",,INSUFFICIENT,,low,3,"Statement is truncated mid-clause and does not describe a cause; it merely references a handbook without explaining what information was missing, incorrect, or not followed."
